Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Cyprus pound   (CYP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Estonian kroon   (EEK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Maltese lira   (MTL)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,Slovenian tolar   (SIT)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
24-Mar-2020,0.00599581,0.436432,0.0619362,0.145584,0.507573,0.509429,0.000857322,0.104272,,0.0287825,0.107199,,0.800445,0.00969393,0.201808,0.00668369,0.000579173,2.38326,0.166452,,0.0187297,0.0293893,0.426319,0.066846,1.91993,0.209899,0.0144123,0.174021,0.202806,0.00936234,0.196857,0.507573,,0.0419433,0.0725289,0.757453,0.0224456,0.109131,0.201011,0.866663,0.738214,0.0166711
25-Mar-2020,,0.444095,0.0622487,0.145818,0.510846,0.516918,0.000872799,0.104185,,0.0291624,0.107179,,0.800436,,0.202992,0.00665253,0.000588611,2.38675,0.168251,,,0.0304302,0.429753,0.0679806,1.92275,0.211469,0.0144744,0.175106,0.203103,0.0095034,0.197146,0.510846,,0.0424866,0.0735252,0.754153,0.0224997,0.109182,0.201306,0.878579,0.739296,0.0169902
26-Mar-2020,0.00593133,0.43581,0.0620172,0.146948,0.507389,0.521987,0.000870659,0.103506,,0.0292936,0.108076,,0.806885,0.0097662,0.20276,0.00663537,0.000597059,2.37492,0.168436,,0.0186492,0.0318137,0.426258,0.0699977,1.91106,0.21429,0.0143943,0.175003,0.201868,0.00933409,0.195947,0.507389,,0.0419947,0.0729425,0.757215,0.0224004,,0.200082,0.87963,0.734801,0.0172032
27-Mar-2020,0.00590164,0.446809,0.0622398,0.143286,0.513092,0.52094,0.000875824,0.103238,,0.0294318,0.107735,,0.803772,0.00978353,0.203511,0.00675492,0.00059633,,0.171765,,0.018593,0.0311427,0.436045,0.0689589,,0.214291,0.0143367,0.178042,,0.00941991,,0.513092,,0.0417966,0.073538,0.76092,0.0225483,0.108138,,0.894606,0.732233,0.0166967
30-Mar-2020,0.00588294,0.448719,0.0610695,0.141433,0.511622,0.515417,0.000873561,0.102884,,0.029469,0.107821,,0.805067,0.00968376,0.203465,0.00678404,0.000601801,2.3666,0.167441,,0.0185306,0.0300439,0.439671,0.0688753,1.89759,0.212656,0.0143331,0.178248,0.200446,,0.194566,0.511622,,0.0408903,0.0733187,0.763205,0.0223379,,0.198672,0.905719,0.729624,0.0166775
31-Mar-2020,0.005882,0.452448,0.0612545,0.140957,0.51429,0.516465,0.000865779,0.103305,,0.0293753,0.107502,,0.802756,0.00971944,0.205528,0.00674065,0.000599304,2.37468,0.170298,,0.018597,0.0311994,0.439406,0.0697439,1.90562,0.213431,0.0143545,0.176701,0.201294,0.00942603,0.195389,0.51429,,0.0409542,0.0727103,0.758969,0.0224077,,0.199512,0.905665,0.732709,0.0170366
1-Apr-2020,0.00585031,0.448346,0.0611314,0.139719,0.51398,0.514956,0.000859257,0.103055,,0.0292389,0.107265,,0.800639,0.00971154,0.205881,0.00680529,0.000600093,,0.169177,,0.0185964,0.0298922,0.436339,0.0710513,1.90407,0.2119,0.0144173,0.175562,0.20113,,0.19523,0.51398,,0.0406978,0.0734773,0.758352,0.0222405,0.108563,0.19935,0.906356,0.732113,0.0166378
2-Apr-2020,0.00584538,0.445288,0.0609973,0.139094,0.510073,0.516441,0.000847711,0.103193,,0.028958,0.106963,,0.798604,,0.201725,0.006813,0.000599134,,0.166954,,0.0185431,0.0303733,0.434304,0.071085,,0.212065,0.0144197,0.174693,0.201171,,0.19527,0.510073,,0.0396824,0.0732276,0.757446,0.0221441,,0.19939,0.911335,0.732261,0.0165621
3-Apr-2020,0.00580755,0.447005,0.06044,0.138925,0.514304,0.520559,0.00085414,0.103776,,0.02883,0.106302,,0.793965,0.00970854,0.202468,0.00681013,0.000594841,,0.168847,,0.0186084,0.0298121,0.434196,0.0704946,,0.213199,0.01446,0.173643,,0.00947062,,0.514304,,0.0391026,0.0725124,0.754007,0.0223727,0.109368,,0.90325,0.736175,0.016498
6-Apr-2020,0.00581023,0.444332,0.059637,0.140333,0.511184,0.521172,0.000852161,,,0.0287972,0.106416,,0.794497,,0.202994,0.00675777,0.000598682,2.38117,0.168288,,0.0185544,0.0298207,0.432699,0.0697691,1.91485,0.216165,0.0145053,0.174234,0.202269,0.00963596,0.196336,0.511184,,0.0391259,0.0727227,0.752744,,0.109424,0.200479,0.906335,0.736259,0.0168731
7-Apr-2020,0.00578201,0.451207,0.0603567,0.140635,0.512864,0.525001,0.000859888,0.104045,,0.0293766,0.10703,,0.79925,0.00968131,0.203737,0.00674506,0.000595319,2.37473,0.168797,,0.0184767,0.0305451,0.437476,0.0720399,1.90967,0.218078,0.0144649,0.176011,0.201722,0.00973119,0.195805,0.512864,,0.0400287,0.0733028,0.754565,0.0223876,0.108953,0.199937,0.902451,0.734267,0.0170613
8-Apr-2020,0.00577959,0.451185,0.0605642,0.140858,0.513832,0.523095,0.000871815,0.103926,,0.0293398,0.10692,,0.798053,0.00964836,,0.00674363,0.00060055,2.37538,0.169158,,0.0185231,0.0304706,0.43687,0.0712931,1.90926,0.218877,0.0144792,0.175621,0.201679,0.00969126,0.195763,0.513832,,0.0403482,0.0727074,0.755842,0.0223692,0.108927,0.199894,0.906481,0.734112,0.0170142
9-Apr-2020,0.00577514,0.45582,0.0607663,0.144544,0.515048,0.524771,0.000861477,0.10398,,0.0296426,,,0.79752,0.00959867,,0.00673543,0.000601699,2.37467,0.169061,,0.0185337,,0.440776,,1.90869,,,0.175808,0.201619,0.00983704,0.195705,0.515048,,0.0406659,0.0731121,0.755305,0.0223829,0.108639,0.199834,0.912778,0.733892,
10-Apr-2020,0.00575664,,,,,,,0.103924,,,,,0.794783,,,0.00673456,0.00060126,,0.169771,,,,,,,,,0.175955,,0.00991672,,,,,,,0.0223833,,,,0.731373,
13-Apr-2020,0.00575793,,,0.141267,0.516632,0.52527,0.000871977,0.103869,,,,,,0.00958617,,0.00676165,0.000603824,2.36325,0.16935,,0.0185233,0.0308312,,,1.90381,,0.0144547,,0.201103,0.00995608,0.195204,0.516632,,,,,,,0.199324,,0.732016,0.0168241
14-Apr-2020,0.00573984,0.469068,0.0609446,0.14093,0.516614,0.525568,0.000865233,0.10365,,0.0298338,0.107356,,0.801121,,0.204177,0.0067882,0.000599614,2.36795,0.169038,,0.0184755,0.0310106,0.447804,0.0708215,1.90052,0.215688,0.0144371,0.175383,0.200755,0.00996726,0.194867,0.516614,,0.0400806,0.0733935,0.758354,,0.107949,0.198979,0.916982,0.73075,0.0168124
15-Apr-2020,0.00574065,0.467142,0.0605147,0.139185,0.517349,0.519479,0.000862258,0.103602,,0.029564,0.106893,,0.797814,0.00959351,,0.00682782,,2.37269,0.168993,,0.0184437,0.0303431,0.444824,0.0696761,1.90309,0.214146,0.0144635,0.176242,0.201027,0.00992665,,0.517349,,0.0392452,0.0732295,0.757571,,0.108452,0.199248,0.914929,0.731738,0.016745
16-Apr-2020,0.00572874,0.460565,0.0601533,0.139902,0.512868,0.518824,0.000852641,0.103523,,0.0294842,,,0.797745,0.0095475,0.203863,0.00680363,0.000602189,2.37191,0.167509,,0.0184279,0.0302639,0.4358,0.0698885,1.90555,0.215052,0.0144719,0.175995,0.201287,0.00980678,0.195382,0.512868,,0.0393496,0.0729531,0.757961,0.0223973,0.108674,0.199505,0.915304,0.732683,0.0168406
17-Apr-2020,0.00571515,0.466747,0.0600313,0.139608,0.515328,0.522818,0.000860835,0.103704,,0.0293446,,,0.796993,0.00958762,0.204366,0.00679958,0.000597865,,0.168128,,0.0183684,0.0307047,0.441428,0.0706271,,0.215656,0.0144712,0.175209,,0.00992478,,0.515328,,0.0390857,0.0731969,0.756225,0.0225552,0.109221,,0.913349,0.733879,0.0169139
20-Apr-2020,0.00571442,0.465296,0.0597567,0.138784,0.515438,0.520525,0.00086316,0.103674,,0.0291385,0.106761,,0.796267,0.00956776,0.204808,0.0067978,0.000601338,2.37439,0.167095,,0.018311,0.0305407,0.441466,0.0706553,1.90692,0.215334,0.014437,0.176571,0.201432,0.00981992,0.195523,0.515438,,0.0390625,0.073261,0.757215,0.0225728,0.108717,0.199649,0.913911,0.733211,0.0169717
21-Apr-2020,0.00571472,0.463758,0.0599345,,0.515108,0.517139,0.000857821,0.103622,,0.0289969,0.106723,,0.795969,0.00958221,0.206783,0.00681347,0.000602685,2.37738,0.167223,,0.018301,0.0300716,0.440475,0.0693094,1.91025,0.216218,0.0144358,0.175804,0.201784,0.0096319,0.195865,0.515108,,0.0386912,0.0731187,0.756662,0.0225789,0.108857,0.199998,0.90618,0.734492,0.0169833
22-Apr-2020,0.00570821,0.46387,0.059717,0.136257,0.513131,,0.000851013,0.103609,,0.0289581,0.106883,,0.797229,0.00955135,0.20718,0.00680289,0.000595813,2.37457,0.166922,,0.0182425,0.0298363,0.43746,0.0682708,1.90799,0.217693,0.0144312,0.175777,0.201545,0.00952244,0.195633,0.513131,,0.0390454,0.072752,0.757837,0.0225981,0.10858,0.199761,0.907126,0.733624,
23-Apr-2020,0.00571378,0.466436,0.0598768,0.135067,0.51555,,0.000858819,0.103939,,0.0287642,0.10625,,0.792374,0.0096707,0.2068,0.00682363,0.000595521,2.38016,0.168519,,0.0183178,,0.437159,0.0688037,1.9131,,0.0144701,0.174753,0.202084,0.00979099,0.196157,0.51555,,0.038849,0.0726506,0.753907,0.0227461,,0.200296,0.90834,0.735587,
24-Apr-2020,,0.466499,0.0594983,0.13016,,0.521969,0.000856305,0.103841,,0.0290786,,,0.794291,0.0096242,0.208699,0.00682874,0.00059696,,0.168489,,0.0183306,0.0295859,0.440538,0.0691985,,0.218171,0.0145049,0.174518,,0.0098433,,0.515819,,0.0460657,0.0728512,0.754003,0.022674,0.108636,,0.908728,0.735455,0.0168289
27-Apr-2020,0.00570023,0.473818,0.0599055,0.130117,0.515747,0.521765,0.000852651,0.103547,,0.0292709,0.106676,,0.795709,0.00963177,0.208602,0.00681574,0.00059333,2.37409,0.168405,,0.0183044,0.0295075,,0.0694866,1.90699,0.21623,0.0144477,0.175853,0.201439,0.00984264,0.19553,0.515747,,,0.0733142,0.753506,0.0225792,0.108356,0.199656,0.912733,0.733237,0.0168719
28-Apr-2020,0.0056933,0.472731,0.0596679,0.131495,0.51518,0.523767,0.000854524,0.103305,,0.0292428,0.106789,,0.796329,0.00958639,0.209237,0.0068244,0.000595076,2.36933,0.167514,,0.0182249,0.0300195,0.439273,0.0706075,1.90409,0.216476,0.0144289,0.174981,0.201132,0.00981784,0.195233,0.51518,,0.0393208,0.0732782,0.752476,0.0225248,0.108357,0.199352,0.91464,0.732122,0.0170316
29-Apr-2020,0.00570995,0.479644,0.0602671,0.135061,0.518036,0.526632,0.000862145,0.103618,,0.029306,0.106597,,0.794911,0.0096858,,,0.000598414,2.37428,0.16816,,,0.0305488,0.447018,0.0705161,1.90683,0.217625,0.0144637,0.175372,0.201422,0.00994956,0.195514,0.518036,,0.0398314,0.0744418,0.752324,0.0226157,0.108591,0.19964,0.9087,0.733177,0.0172764
30-Apr-2020,0.00570607,0.480532,0.0608167,0.134868,0.518748,0.526132,0.000874769,0.103745,,0.0293738,0.106719,,0.795959,0.00974305,0.2091,0.00686666,0.00059733,2.37075,0.169175,,0.0181686,0.0305851,0.448331,0.0711694,1.90338,0.21678,0.0144666,0.175381,0.201057,0.0100631,0.19516,0.518748,,0.0405208,0.0743273,0.754134,0.0226145,0.108835,0.199278,0.915543,0.731849,0.017319
1-May-2020,,0.471708,,,,,,,,,,,,,0.209198,0.00681896,,,,,,,0.445636,,,,,,0.200635,,,,,,,,,,,0.91665,0.730311,
4-May-2020,0.00569296,0.467153,0.05973,0.131154,0.516501,0.519691,0.000873574,,,0.0295334,0.107332,,0.800938,0.00965804,0.207538,,0.000600726,2.37234,0.168718,,0.0182133,0.0300225,0.441314,0.0707041,1.90373,0.216372,0.0145108,0.175764,0.201095,,0.195196,0.516501,,0.0391319,0.0738991,0.75877,,0.108511,0.199315,0.908137,0.731985,0.0171249
5-May-2020,0.00570161,0.473921,0.0605334,0.132568,0.51902,0.522903,0.00087481,,,0.0294816,0.106631,,0.795592,0.00970919,0.208212,,,2.37802,0.170241,,0.0182555,0.030785,0.444719,0.071207,1.90829,0.21657,0.0145076,0.175004,0.201576,,0.195663,0.51902,,0.0400184,0.0745843,0.755691,0.0226595,0.109624,0.199793,0.913504,0.733738,0.0172498
6-May-2020,0.00570727,0.473639,0.0605177,0.129599,0.518122,0.519993,0.000881848,0.103566,,0.0294116,0.106369,,0.793707,0.0097031,0.209182,,0.000598174,2.37836,0.170364,,0.0182678,0.030231,0.444629,0.0715694,1.91011,0.215821,0.0145307,0.174775,0.201769,0.00992861,0.19585,0.518122,,0.0396124,0.0748426,0.754121,,0.108691,0.199983,0.908794,0.734438,0.0170336
7-May-2020,0.00570206,0.472136,0.0601007,0.125898,,0.524243,0.000875634,0.10363,,0.0291778,0.106193,,0.792256,,0.208967,0.00691443,0.000600611,2.37853,,,0.0182742,0.030542,0.441791,0.0717591,1.91086,0.215842,0.0145329,0.174263,0.201848,0.00991308,0.195927,,,0.039593,0.0748492,0.753026,0.0226439,0.108734,0.200062,0.908784,0.734727,0.0166375
8-May-2020,0.00569236,0.478835,0.060276,0.127203,0.519324,0.526256,0.000876852,0.103602,,,,,0.795101,0.00971997,,0.00689178,0.000597868,,,,0.0182728,0.0309658,0.448917,0.071828,,0.216053,0.0145165,0.174322,,0.00992636,,0.519324,,0.039698,0.0749121,0.75538,0.0227164,0.108617,,,0.733285,0.0166421
11-May-2020,0.00570772,0.480811,0.0607719,0.126812,,0.524442,0.000887873,0.103748,,0.0288198,0.10663,,0.795399,0.00970945,0.208882,0.00687159,0.000603472,2.37969,,,0.0183134,0.0307863,0.452005,0.0720079,1.91118,0.214994,0.0145636,0.17444,0.201881,,0.195959,0.520467,,0.039863,0.0751386,0.755783,0.0228569,0.108583,0.200095,0.905076,0.734848,0.0168447
12-May-2020,0.00569971,0.475624,0.0602883,0.127229,0.517679,0.523959,0.000888963,0.103562,,0.0290777,0.106914,,0.797333,0.00968842,0.209389,0.00683032,0.000602996,2.37608,0.169005,,0.0182546,0.030535,0.445076,0.072145,1.90983,0.214653,0.014585,0.174445,0.201738,0.01,0.195821,0.517679,,0.0403653,0.0745367,0.75661,0.0228457,0.108321,0.199953,0.906858,0.734328,0.0168486
13-May-2020,0.00569955,0.475006,0.0604673,0.124344,0.517764,0.521443,0.000892864,0.103435,,0.0291132,0.107039,,0.798037,0.00973394,0.209008,0.00684412,0.000598212,2.37561,0.169202,,,0.0303093,0.4458,0.0729603,1.90852,0.213695,0.0145734,0.17426,0.201601,0.00997293,0.195687,0.517764,,0.0400398,0.0749874,0.757421,0.0228735,0.108855,0.199817,0.902204,0.733827,0.0167102
14-May-2020,0.00571108,0.473532,0.0603507,0.123974,0.517825,0.522345,0.000897126,0.103696,,0.0288045,0.10651,,0.794274,0.00975537,0.207553,0.00688672,0.000600166,2.38144,0.169777,,0.0182749,0.0303238,0.439382,0.0718166,1.91413,0.213329,0.0146371,0.174119,0.202193,0.00995517,0.196262,0.517825,,0.039459,0.0748058,0.755398,0.0229236,0.10887,0.200404,0.897532,0.735984,0.0166897
15-May-2020,0.00570945,0.474844,0.0603946,0.126346,0.516588,0.52194,0.000893906,0.103634,,0.0287881,0.106512,,0.794325,0.00973516,0.208215,0.00684809,0.00059909,,0.169284,,0.0182645,0.0307046,0.441226,0.0718402,,,0.0146038,0.174587,,0.0100487,,0.516588,,0.0396078,0.0749915,0.756307,0.0229294,,,0.897348,0.735622,0.0166989
18-May-2020,0.00571456,0.473334,0.060446,0.128336,0.516449,,0.000893658,0.103481,,0.0288918,0.106979,,0.797505,0.00969584,0.207804,0.00687377,0.000598917,2.3823,0.169058,,0.0182953,0.0311928,0.438215,0.0727231,1.91482,0.21534,0.0145538,0.174367,0.202266,0.0100884,0.196333,0.516449,,0.0400614,0.0749859,0.757341,0.0229748,0.109281,0.200476,0.892702,0.736249,
19-May-2020,0.00569222,0.477492,0.0605653,0.128011,0.516139,0.527135,0.000892401,0.103016,,0.0291703,0.107551,,0.801922,0.00967899,0.207759,0.00681889,0.000594632,2.3716,0.168375,,0.0182253,0.0310287,0.442266,0.0734678,1.90468,0.213825,0.014422,0.175855,0.201195,0.0101165,0.195293,0.516139,,0.0402744,0.0757365,0.754338,0.0229433,0.108554,0.199414,0.897054,0.732349,0.0168032
20-May-2020,0.00569745,0.479846,0.0604294,0.12859,0.516957,0.527265,0.000894268,0.103037,,0.0292616,0.107644,,0.802648,0.00967973,0.20904,0.00678345,0.000598185,2.37201,0.168154,,0.0182469,0.0314419,0.447397,0.0737967,1.90501,0.215181,0.0144225,0.175996,0.20123,0.0101257,,0.516957,,0.0406623,0.075745,0.758062,0.0229775,0.108464,0.199449,0.898713,0.732477,0.0169791
21-May-2020,0.00569472,0.479982,,0.130706,0.517075,0.525386,,0.103127,,0.0295916,,,0.805339,0.00966139,0.208345,0.00679593,0.000596291,2.37087,0.168208,,0.0182384,0.031887,0.448427,,1.9041,0.215205,0.0144421,0.177073,0.201134,0.0103227,,0.517075,,0.0409263,,,0.0229889,0.108224,0.199354,0.895317,0.732126,0.0169576
22-May-2020,0.00569887,0.480296,0.0615332,0.131588,0.517176,0.523929,0.000910833,0.102915,,0.0294268,,,0.800665,0.00968884,0.208072,0.00681535,0.000596641,,0.168337,,0.0183249,0.0322157,0.449163,0.0734029,,0.214453,0.0145167,0.176924,,0.0102154,,0.517176,,0.0416867,0.0758709,0.755477,0.0230408,0.108532,,0.894764,0.734286,0.0169225
26-May-2020,0.00569301,0.481896,0.0616933,0.13644,,0.530787,0.000911612,0.102676,,0.0297108,0.107855,,0.804137,0.00968661,0.208449,0.00679999,0.000589935,,,,0.0182683,0.0328665,0.448851,0.0738124,,0.214177,0.0144403,0.17921,,0.0102993,,0.515368,,0.0420885,0.0759777,0.75696,0.0229528,,,0.901806,0.732699,0.0170645
27-May-2020,0.00568978,0.485747,0.0616694,0.138064,,0.530876,0.00091204,0.102173,,0.0297268,0.107806,,0.804043,0.00967046,0.209073,0.00680382,0.00059134,2.37015,0.167863,,0.0182412,0.0327119,0.453047,0.0742537,1.90259,0.212166,0.0144526,0.180611,0.200974,0.0102943,,0.515755,,0.0420971,0.0759307,0.754873,0.0229519,0.108408,0.199196,0.902436,0.731547,0.0169328
28-May-2020,0.00569786,0.484196,0.0620257,0.137137,0.515595,0.532039,0.000896909,0.102329,,0.0298642,0.108218,,0.806701,0.0096673,0.209109,0.00678872,0.000593579,2.37259,0.167958,,0.0182417,0.0329805,0.45322,0.0743141,1.90455,0.21294,0.0144743,0.181965,0.201181,0.0102994,,0.515595,,0.0420828,0.0762351,,0.022977,0.108751,0.199401,0.896188,0.732299,0.0169079
29-May-2020,0.00567249,0.485343,0.0615152,0.134333,0.515345,0.528652,0.000896785,0.10199,,0.0301578,0.108885,,0.811651,0.00963621,,0.00680281,0.000588069,,0.16761,,0.0181431,0.0328641,0.452108,0.0752364,1.89559,,0.0143681,0.182072,,0.0103015,,0.515345,,0.0416728,0.076979,0.757919,0.0228969,0.108523,,0.898238,0.728853,0.0168295
1-Jun-2020,0.00567567,,0.0618416,0.135973,,0.535043,0.000904435,0.102481,,0.030181,,,0.81065,0.00966179,0.207827,0.00676811,0.000589257,2.36659,0.168694,,0.0181752,0.0331231,,,1.89666,0.213173,0.0144166,0.183786,0.200347,0.0104612,0.19447,0.517796,,0.0417291,0.0777558,,0.0229805,0.108278,0.198574,0.902902,0.729264,0.0168375
2-Jun-2020,0.00565915,0.494456,0.0615617,0.138192,0.516906,0.537788,0.000912564,0.102113,,0.0304747,0.108954,,0.81215,0.00961568,0.208617,0.00675735,0.00059197,2.35866,0.169363,,0.0180865,0.0335208,0.456444,0.0760456,1.8903,0.213645,0.0144102,0.184928,0.199676,0.0105362,0.193819,0.516906,,0.042094,0.0775574,0.755649,0.0230174,0.107912,0.197909,0.912887,0.726821,0.0168726
3-Jun-2020,0.00565269,0.50424,0.0621217,0.143847,0.520279,0.538041,0.000928097,0.102222,,0.0305089,0.109103,,0.813322,0.00964567,0.209507,0.00668725,0.000593554,2.35899,0.170476,,0.0181235,0.0336308,0.466022,0.07617,1.88965,0.214391,0.0144321,0.185724,0.199607,0.0106315,0.193752,0.520279,,0.0426012,0.078393,0.754212,,0.107978,0.197841,0.914497,0.72657,0.0169277
4-Jun-2020,0.00565304,0.50206,0.0622304,0.142449,0.518612,0.538193,0.000945212,0.102103,,0.0307266,0.109696,,0.817865,0.00962532,0.208966,0.00666964,0.000597412,2.36036,0.170076,,0.0181208,0.033289,0.466583,0.077122,1.89074,,0.0144906,0.183709,0.199723,0.0105338,0.193864,0.518612,,0.042968,0.0778872,0.757203,0.0229886,0.107658,0.197955,0.911211,0.726991,0.0169245
5-Jun-2020,0.00564529,0.506645,0.062462,0.145427,0.5188,0.538966,0.000933209,0.102079,,0.0308397,,,0.82004,0.00959072,0.209487,0.00663226,0.000594528,,0.169622,,0.0180869,0.0335335,0.468284,0.0778005,,0.21126,0.0144808,0.184557,,0.0105458,,0.5188,,0.0429742,0.079091,0.755707,0.0229763,0.107012,,0.91453,0.723778,0.0170073
8-Jun-2020,0.00564257,,0.062551,0.146946,0.520061,0.541589,0.0009475,0.102431,,0.0307709,0.10971,,0.817947,0.00958353,0.209361,0.00662168,0.000597485,2.35404,,,0.0180745,0.0334704,0.472575,0.0781954,1.88507,0.210823,0.0145241,0.184914,0.199123,0.0106102,0.193282,0.520061,,0.0431153,0.078817,0.752579,0.0230288,0.107022,0.197361,0.915977,0.724809,0.0170608
9-Jun-2020,0.00563112,0.506469,0.0625574,,0.52097,0.539405,0.000941221,0.102234,,0.0306928,0.109664,,0.817735,0.00959086,0.209443,0.00669791,0.000601266,2.35308,0.169904,,0.018102,0.0333274,0.474828,0.0775706,1.88308,0.21005,0.014514,0.183521,0.198913,0.0105431,0.193078,0.52097,,0.0433164,0.0782767,0.758916,0.0230778,0.106837,0.197153,0.915517,0.724044,0.0170275
10-Jun-2020,,0.504539,0.0625897,0.147496,0.519659,0.538521,0.000934089,0.101986,,0.0308285,0.11002,,0.820227,0.00955466,0.20919,0.00670771,0.000602053,2.34535,0.16897,,0.018039,0.0328914,0.469639,0.0778333,1.87537,0.209921,0.0144357,0.184043,0.198099,0.0105086,0.192288,0.519659,,0.0435518,0.0785463,0.7622,0.0231122,0.10676,0.196346,0.920854,0.721079,0.016839
11-Jun-2020,,0.499725,0.0624566,,0.519228,0.532139,0.000939159,0.101962,,0.0306832,0.109783,,0.818427,0.00951578,0.208985,0.00674657,0.000603825,2.34654,0.169536,,0.0180534,0.0321606,0.470805,0.0763458,1.8757,0.209046,0.0144374,,0.198134,0.0104339,0.192322,0.519228,,0.0428259,0.0782187,0.765248,0.0233016,,0.196381,0.914816,0.721208,0.0167727
12-Jun-2020,0.00562505,0.49669,0.0619145,0.143606,0.519575,0.531995,0.000921812,0.1022,,0.030647,0.109672,,0.817618,0.00952049,0.208805,0.0067693,0.000606388,,0.16955,,0.0180504,0.0323846,0.463635,0.0753736,,0.209046,,0.18405,,,,0.519575,,0.0425433,0.0778202,0.763901,0.0233127,0.107056,,0.912696,0.7233,0.0169213
15-Jun-2020,0.00562266,0.492261,0.0616232,0.13975,0.520146,0.532916,0.000916848,0.102182,,0.0305769,0.109419,,0.815819,0.00952596,0.207433,0.0067616,0.000600845,2.35612,0.169685,,0.018098,0.0321591,0.465799,0.0749185,1.88551,0.208327,0.0145185,0.183944,0.19917,0.0102987,0.193328,0.520146,,0.042214,0.0771788,0.762213,0.0233902,0.107616,0.197407,0.907057,0.724979,0.0168965
16-Jun-2020,0.00562398,0.501997,0.0620089,0.140938,0.5202,0.533054,0.000906941,0.102035,,0.0307564,0.109607,,0.817245,0.00952933,0.208155,0.00673482,0.00059689,2.35067,0.169532,,0.0180168,0.0325301,0.468535,0.0761016,1.87962,0.208095,0.0143701,0.185036,0.198548,0.0103611,0.192724,0.5202,,,0.0778929,0.763121,0.0232504,0.107285,0.196791,0.914197,0.722714,0.0169615
17-Jun-2020,0.00563204,0.498747,0.0618904,0.138061,0.519544,0.534646,0.000930191,0.10223,,0.0306471,0.109173,,0.813997,0.00951026,0.209697,0.00675156,0.000600623,2.35602,0.169365,,0.0180601,0.03253,0.466932,0.0760389,1.88482,0.207594,0.014452,0.183323,0.199097,0.0104302,0.193257,0.519544,,0.0423191,0.0776397,0.763015,0.0232518,0.107492,0.197335,0.910891,0.724712,0.0170649
18-Jun-2020,,0.497684,0.061794,0.135504,0.52035,0.533101,0.000907206,0.102355,,0.0304562,0.10904,,0.812956,0.0095131,0.209919,0.00678306,0.000596485,2.35511,0.169438,,0.0180525,0.032042,0.466099,0.0759187,1.88409,0.206626,0.014449,0.182988,0.19902,0.0104058,0.193182,0.52035,,0.041707,0.0775863,0.763684,0.0232749,0.107115,0.197258,0.906807,0.724431,
19-Jun-2020,0.00561977,0.498111,0.0614925,0.135803,0.520956,0.534337,0.000893884,0.102568,,0.0304967,0.109162,,0.81385,0.00952581,0.210619,0.00679016,0.000598519,,0.169667,,0.0180979,,0.465586,0.0759649,,,0.0145091,0.182684,,0.0104352,,0.520956,,0.0418547,,0.763652,0.0234112,,,0.898938,0.726004,
22-Jun-2020,0.00561553,0.49786,0.0614705,0.138978,0.520023,,0.000887945,0.102557,,0.0305229,0.109169,,0.813777,,0.210605,0.0067909,0.000598799,2.35708,0.169804,,0.0180973,0.0323397,0.465637,0.0753605,1.8875,0.207771,0.0144709,0.182959,0.19938,0.0104448,0.193532,0.520023,,0.0416734,0.0770224,0.763981,0.0234202,,0.197616,0.898761,0.725744,
23-Jun-2020,0.00561698,0.499238,0.0614547,0.140012,0.519334,0.535549,0.000887047,0.102444,,0.0307903,0.109912,,0.819251,,0.210789,0.00675546,0.000596644,2.35283,0.169282,,0.0180305,0.0322959,0.468185,,1.88257,0.206048,0.014457,0.184134,0.198859,0.0105153,0.193026,0.519334,,0.0420052,0.0776095,,0.0233643,0.10681,0.1971,0.901263,0.723848,0.0171674
24-Jun-2020,0.00561332,0.501929,0.0616658,0.137887,0.520992,0.531917,0.000883883,0.102205,,0.030502,0.109414,,0.815463,0.00954881,0.211074,0.00678487,0.000597412,2.35175,0.169047,,0.0180109,0.0318945,0.46824,0.0755355,1.88018,0.205144,0.0144058,0.183508,0.198607,0.0105019,0.192781,0.520992,,0.0418086,0.0777702,0.765408,0.0234169,0.106718,0.196849,0.905178,0.722928,0.0171542
